global_id,ObjectName,NameWinter,PhotoWinter,AdmArea,District,Address,Email,WebSite,HelpPhone,HelpPhoneExtension,WorkingHoursWinter,ClarificationOfWorkingHoursWinter,HasEquipmentRental,EquipmentRentalComments,HasTechService,TechServiceComments,HasDressingRoom,HasEatery,HasToilet,HasWifi,HasCashMachine,HasFirstAidPost,HasMusic,UsagePeriodWinter,DimensionsWinter,Lighting,SurfaceTypeWinter,Seats,Paid,PaidComments,DisabilityFriendly,ServicesWinter,geoData
1266775785,Спортивный комплекс «Коломенский»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'fe72d0c8-0e3f-4245-8db3-92b2dcc40f85'}],Южный административный округ,район Нагатино-Садовники,"Коломенский проезд, дом 15А",mso@mos.sport,mos.sport/,(495) 681-01-48,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '07:00-23:00'}]",,нет,,да,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 212.5, 'Length': 25, 'Width': 8.5, 'Depth': None}]",смешанное освещение,специальное покрытие,100,платно,,,общая физическая подготовка,"{'coordinates': [37.6419931937893, 55.6663115485718], 'type': 'Point'}"
1266775973,Спортивный комплекс образовательного учреждения,бассейн плавательный 25-ти метровый крытый,[{'Photo': '1fec7f2d-28ce-48c9-a4b2-2d5de6aa3d29'}],Восточный административный округ,район Восточный,"Главная улица, дом 13, строение 3",664@edu.mos.ru,sch664.mskobr.ru,(499) 780-97-98,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '15:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '15:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': 'закрыто'}, {'DayOfWeek': 'воскресенье', 'Hours': 'закрыто'}]",,нет,,нет,,да,да,да,да,нет,да,нет,01.01-31.12,"[{'Square': 300, 'Length': 25, 'Width': 12, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,3000,не приспособлен,общая физическая подготовка,"{'coordinates': [37.866368868717, 55.820113354576], 'type': 'Point'}"
1266776645,Дворец водных видов спорта «Лужники»,бассейн плавательный 25-ти метровый крытый №2,[{'Photo': '474fe4ee-38db-4af0-b70b-e3939188c1ed'}],Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 4",aquaask@luzhniki.ru,aqua.luzhniki.ru/,(495) 637-03-60,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,да,,да,да,да,да,да,да,да,01.09-31.08,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.5575771295712, 55.7134008757825], 'type': 'Point'}"
1266776646,Дворец водных видов спорта «Лужники»,бассейн плавательный 25-ти метровый крытый №1,[{'Photo': 'd94a1f34-d9f1-49d8-84f5-5bd1a0b870c5'}],Центральный административный округ,район Хамовники,"улица Лужники, дом 24, строение 4",aquaask@luzhniki.ru,aqua.luzhniki.ru/,(495) 637-03-60,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,да,,да,да,да,да,да,да,да,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,частично приспособлен,общая физическая подготовка,"{'coordinates': [37.5579272175698, 55.7135753978075], 'type': 'Point'}"
1266781803,Спортивный комплекс высшего учебного заведения «Московский энергетический институт (МЭИ)»,бассейн плавательный 25-ти метровый крытый,[{'Photo': 'a6deb0c4-288f-4b19-996c-0667f5f89b4c'}],Юго-Восточный административный округ,район Лефортово,"2-й Краснокурсантский проезд, дом 12, строение 1",stadionenergiya@rambler.ru,mpeisport.ru/stadion-energiya,(495) 361-19-58,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-22:00'}]",,нет,,да,,да,нет,да,нет,нет,нет,нет,01.09-31.08,"[{'Square': 225, 'Length': 25, 'Width': 9, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.703631, 55.762277], 'type': 'Point'}"
1266781856,Спортивный комплекс учреждения социальной защиты населения «ГБУ ТЦСО Марьино»,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': '0cee8aac-f084-45f3-bf62-916dafb510a3'}],Юго-Восточный административный округ,район Марьино,"Люблинская улица, дом 159",,tcso-marino.ru,(495) 345-84-01,,"[{'DayOfWeek': 'понедельник', 'Hours': '09:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '09:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '09:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '09:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '09:00-18:45'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-17:00'}, {'DayOfWeek': 'воскресенье', 'Hours': 'закрыто'}]",,нет,,нет,,да,нет,да,да,нет,да,нет,01.01-31.12,"[{'Square': 90, 'Length': 10, 'Width': 9, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,бесплатно,,приспособлен для всех групп инвалидов,общая физическая подготовка,"{'coordinates': [37.7434740925137, 55.6537480206835], 'type': 'Point'}"
1266807414,Фитнес-клуб «Оранж Фитнесс»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '2355b3aa-95a1-422e-86e8-43156c5bd93e'}],Западный административный округ,район Тропарёво-Никулино,"проспект Вернадского, дом 92",,orangefit.ru/yugozapadnaya,(495) 419-06-46,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-23:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 200, 'Length': 25, 'Width': 8, 'Depth': 1.5}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.4744472833959, 55.6548580104335], 'type': 'Point'}"
1266807440,Фитнес-клуб «Х-Фит Южный Лёд»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '602d7bbc-6c18-48e3-8405-496ae15e35be'}],Юго-Западный административный округ,район Южное Бутово,"улица Маршала Савицкого, дом 8",sales@southarena.xfit.ru,www.xfit.ru/club/moskva/x-fit-yuzhnyy-lyed/,(499) 650-71-71,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'среда', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-23:55'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-23:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-23:00'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.09-31.08,"[{'Square': 75, 'Length': 25, 'Width': 3, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.5865213884047, 55.5059824486982], 'type': 'Point'}"
1266811093,Спортивный комплекс высшего учебного заведения ФГБОУ ВО ГУУ,бассейн плавательный 25-ти метровый крытый,[{'Photo': '9a22088d-f53b-422c-ad4b-4d08a7fc171f'}],Юго-Восточный административный округ,район Выхино-Жулебино,"Рязанский проспект, дом 99, корпус 7",inf@guu.ru,guu.ru,(495) 371-98-33,,"[{'DayOfWeek': 'понедельник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'вторник', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'среда', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'четверг', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'пятница', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'суббота', 'Hours': '08:00-20:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '08:00-20:00'}]",,нет,,нет,,да,нет,да,нет,нет,нет,нет,01.09-31.08,"[{'Square': 375, 'Length': 25, 'Width': 15, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.811528, 55.714095], 'type': 'Point'}"
1266813326,Фитнес клуб «номер один фит»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '0abf90fa-b1c2-42f9-a499-3b5694dee199'}],Восточный административный округ,район Косино-Ухтомский,"Лухмановская улица, дом 5",info@numberonefit.ru,number-onefit.ru/,(495) 642-47-47,,"[{'DayOfWeek': 'понедельник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'вторник', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'среда', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'четверг', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'пятница', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'суббота', 'Hours': 'круглосуточно'}, {'DayOfWeek': 'воскресенье', 'Hours': 'круглосуточно'}]",,нет,,нет,,да,да,да,да,нет,да,да,01.01-31.12,"[{'Square': 125, 'Length': 25, 'Width': 5, 'Depth': None}]",освещение светодиодными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.899024, 55.713126], 'type': 'Point'}"
1266813462,Фитнес-клуб «Свобода фитнеса»,бассейн плавательный площадью более 60-ти кв.м крытый,[{'Photo': '0ff7ff80-862c-4535-805c-8f8aa4a7d6b9'}],Северо-Западный административный округ,район Покровское-Стрешнево,"улица Водников, дом 2, строение 2",,svoboda-fitnesa.ru/,(495) 260-80-88,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-22:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-22:00'}]",,нет,,да,,да,да,да,да,да,да,да,01.01-31.12,"[{'Square': 80, 'Length': 20, 'Width': 4, 'Depth': None}]",освещение газоразрядными лампами,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.4482996061516, 55.818221839114], 'type': 'Point'}"
1266813567,Фитнес клуб «Ворлд класс»,бассейн плавательный 25-ти метровый крытый,[{'Photo': '6cd7ba0a-62cf-47f1-a51e-c1d1d39946e3'}],Восточный административный округ,район Гольяново,"Щёлковское шоссе, дом 75, строение 2",,www.worldclass.ru/,(495) 788-00-00,,"[{'DayOfWeek': 'понедельник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'вторник', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'среда', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'четверг', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'пятница', 'Hours': '07:00-00:00'}, {'DayOfWeek': 'суббота', 'Hours': '09:00-00:00'}, {'DayOfWeek': 'воскресенье', 'Hours': '09:00-00:00'}]",,нет,,нет,,да,да,да,да,нет,нет,да,01.09-31.08,"[{'Square': 250, 'Length': 25, 'Width': 10, 'Depth': None}]",смешанное освещение,специальное покрытие,0,платно,,,общая физическая подготовка,"{'coordinates': [37.7993476909756, 55.8109982538874], 'type': 'Point'}"
